OrderID,CustomerID,OrderDateTime,ProductID,Quantity,TotalAmount,StoreID,OrderStatus,ExpectedDeliveryTime,ActualDeliveryTime
8318,11318,2025-02-18 15:49:03.428463,1001,3,780,2072,Delivered,2025-02-18 15:59:03.428463,2025-02-18 16:01:03.428463
8319,11319,2025-02-07 15:22:03.428463,1002,1,40,2045,Delivered,2025-02-07 15:32:03.428463,2025-02-07 15:32:03.428463
8320,11320,2025-02-07 22:39:03.428463,1048,5,550,2015,Delivered,2025-02-07 22:49:03.428463,2025-02-07 22:51:03.428463
8321,11321,2025-02-15 15:54:03.428463,1035,4,360,2038,Delivered,2025-02-15 16:04:03.428463,2025-02-15 16:09:03.428463
8322,11322,2025-02-04 07:16:03.428463,1036,5,325,2024,Delivered,2025-02-04 07:26:03.428463,2025-02-04 07:28:03.428463
8323,11323,2025-02-12 22:11:03.428463,1017,2,480,2068,Delivered,2025-02-12 22:21:03.428463,2025-02-12 22:23:03.428463
8324,11324,2025-01-24 18:15:03.428463,1025,5,225,2034,Delivered,2025-01-24 18:25:03.428463,2025-01-24 18:25:03.428463
8325,11325,2025-01-27 18:37:03.428463,1037,5,1750,2084,Delivered,2025-01-27 18:47:03.428463,2025-01-27 18:49:03.428463
8326,11326,2025-01-25 00:08:03.428463,1028,4,600,2030,Delivered,2025-01-25 00:18:03.428463,2025-01-25 00:28:03.428463
8327,11327,2025-01-23 17:39:03.428463,1021,4,2396,2012,Delivered,2025-01-23 17:49:03.428463,2025-01-23 17:59:03.428463
8328,11328,2025-02-04 17:51:03.428463,1030,5,875,2091,Delivered,2025-02-04 18:01:03.428463,2025-02-04 18:01:03.428463
8329,11329,2025-01-25 04:54:03.428463,1044,2,340,2032,Delivered,2025-01-25 05:04:03.428463,2025-01-25 05:19:03.428463
8330,11330,2025-02-16 19:20:03.428463,1040,1,160,2053,Delivered,2025-02-16 19:30:03.428463,2025-02-16 19:45:03.428463
8331,11331,2025-01-25 05:10:03.428463,1050,1,99,2023,Delivered,2025-01-25 05:20:03.428463,2025-01-25 05:25:03.428463
8332,11332,2025-02-12 22:15:03.428463,1050,2,198,2091,Delivered,2025-02-12 22:25:03.428463,2025-02-12 22:40:03.428463
8333,11333,2025-02-02 04:53:03.428463,1041,5,1375,2023,Delivered,2025-02-02 05:03:03.428463,2025-02-02 05:08:03.428463
8334,11334,2025-02-02 05:09:03.428463,1008,3,450,2004,Delivered,2025-02-02 05:19:03.428463,2025-02-02 05:24:03.428463
8335,11335,2025-02-17 06:48:03.428463,1023,2,270,2036,Delivered,2025-02-17 06:58:03.428463,2025-02-17 07:00:03.428463
8336,11336,2025-01-24 07:43:03.428463,1034,1,210,2032,Delivered,2025-01-24 07:53:03.428463,2025-01-24 07:55:03.428463
8337,11337,2025-02-04 22:45:03.428463,1041,5,1375,2017,Delivered,2025-02-04 22:55:03.428463,2025-02-04 22:57:03.428463
8338,11338,2025-02-17 22:05:03.428463,1006,2,28,2051,Delivered,2025-02-17 22:15:03.428463,2025-02-17 22:20:03.428463
8339,11339,2025-02-12 22:46:03.428463,1047,2,770,2015,Delivered,2025-02-12 22:56:03.428463,2025-02-12 23:11:03.428463
8340,11340,2025-01-29 03:20:03.428463,1034,3,630,2087,Delivered,2025-01-29 03:30:03.428463,2025-01-29 03:30:03.428463
8341,11341,2025-01-23 16:45:03.428463,1030,1,175,2045,Delivered,2025-01-23 16:55:03.428463,2025-01-23 17:10:03.428463
8342,11342,2025-02-12 21:48:03.428463,1011,3,180,2065,Delivered,2025-02-12 21:58:03.428463,2025-02-12 22:00:03.428463
8343,11343,2025-02-05 03:57:03.428463,1018,4,760,2052,Delivered,2025-02-05 04:07:03.428463,2025-02-05 04:12:03.428463
8344,11344,2025-02-03 03:04:03.428463,1013,3,630,2041,Delivered,2025-02-03 03:14:03.428463,2025-02-03 03:14:03.428463
8345,11345,2025-02-03 02:58:03.428463,1028,5,750,2027,Delivered,2025-02-03 03:08:03.428463,2025-02-03 03:18:03.428463
8346,11346,2025-02-15 22:47:03.428463,1003,3,765,2000,Delivered,2025-02-15 22:57:03.428463,2025-02-15 22:59:03.428463
8347,11347,2025-01-29 03:55:03.428463,1010,5,900,2066,Delivered,2025-01-29 04:05:03.428463,2025-01-29 04:05:03.428463
8348,11348,2025-02-18 16:35:03.428463,1044,4,680,2050,Delivered,2025-02-18 16:45:03.428463,2025-02-18 16:45:03.428463
8349,11349,2025-02-01 19:49:03.428463,1045,4,320,2080,Delivered,2025-02-01 19:59:03.428463,2025-02-01 20:14:03.428463
8350,11350,2025-01-21 14:53:03.428463,1045,5,400,2045,Delivered,2025-01-21 15:03:03.428463,2025-01-21 15:05:03.428463
8351,11351,2025-02-17 02:50:03.428463,1020,5,800,2068,Delivered,2025-02-17 03:00:03.428463,2025-02-17 03:10:03.428463
8352,11352,2025-02-17 23:23:03.428463,1005,1,180,2091,Delivered,2025-02-17 23:33:03.428463,2025-02-17 23:43:03.428463
8353,11353,2025-02-04 23:22:03.428463,1026,1,299,2041,Delivered,2025-02-04 23:32:03.428463,2025-02-04 23:37:03.428463
8354,11354,2025-01-31 23:24:03.428463,1037,4,1400,2094,Delivered,2025-01-31 23:34:03.428463,2025-01-31 23:39:03.428463
8355,11355,2025-02-05 06:24:03.428463,1031,1,130,2014,Delivered,2025-02-05 06:34:03.428463,2025-02-05 06:44:03.428463
8356,11356,2025-02-14 03:23:03.428463,1005,2,360,2095,Delivered,2025-02-14 03:33:03.428463,2025-02-14 03:48:03.428463
8357,11357,2025-02-05 22:30:03.428463,1040,1,160,2018,Delivered,2025-02-05 22:40:03.428463,2025-02-05 22:42:03.428463
8358,11358,2025-02-15 01:07:03.428463,1004,3,84,2011,Delivered,2025-02-15 01:17:03.428463,2025-02-15 01:22:03.428463
8359,11359,2025-02-19 20:49:03.428463,1046,2,180,2010,Delivered,2025-02-19 20:59:03.428463,2025-02-19 21:01:03.428463
8360,11360,2025-02-14 15:15:03.428463,1036,4,260,2079,Delivered,2025-02-14 15:25:03.428463,2025-02-14 15:27:03.428463
8361,11361,2025-01-31 14:47:03.428463,1011,5,300,2006,Delivered,2025-01-31 14:57:03.428463,2025-01-31 15:07:03.428463
8362,11362,2025-02-01 01:13:03.428463,1036,4,260,2010,Delivered,2025-02-01 01:23:03.428463,2025-02-01 01:25:03.428463
8363,11363,2025-02-12 14:46:03.428463,1040,1,160,2072,Delivered,2025-02-12 14:56:03.428463,2025-02-12 14:56:03.428463
8364,11364,2025-02-03 03:09:03.428463,1026,4,1196,2023,Delivered,2025-02-03 03:19:03.428463,2025-02-03 03:29:03.428463
8365,11365,2025-02-11 16:58:03.428463,1024,4,900,2074,Delivered,2025-02-11 17:08:03.428463,2025-02-11 17:18:03.428463
8366,11366,2025-02-19 05:06:03.428463,1019,5,995,2031,Delivered,2025-02-19 05:16:03.428463,2025-02-19 05:16:03.428463
8367,11367,2025-01-28 04:18:03.428463,1019,3,597,2037,Delivered,2025-01-28 04:28:03.428463,2025-01-28 04:30:03.428463
8368,11368,2025-01-23 18:04:03.428463,1027,5,495,2026,Delivered,2025-01-23 18:14:03.428463,2025-01-23 18:19:03.428463
8369,11369,2025-01-26 21:03:03.428463,1036,1,65,2059,Delivered,2025-01-26 21:13:03.428463,2025-01-26 21:18:03.428463
8370,11370,2025-02-04 17:22:03.428463,1046,3,270,2064,Delivered,2025-02-04 17:32:03.428463,2025-02-04 17:34:03.428463
8371,11371,2025-02-15 18:04:03.428463,1016,3,450,2028,Delivered,2025-02-15 18:14:03.428463,2025-02-15 18:14:03.428463
8372,11372,2025-02-04 19:39:03.428463,1039,4,440,2076,Delivered,2025-02-04 19:49:03.428463,2025-02-04 19:49:03.428463
8373,11373,2025-01-28 05:36:03.428463,1006,3,42,2022,Delivered,2025-01-28 05:46:03.428463,2025-01-28 05:51:03.428463
8374,11374,2025-02-04 22:22:03.428463,1010,3,540,2074,Delivered,2025-02-04 22:32:03.428463,2025-02-04 22:42:03.428463
8375,11375,2025-02-13 07:05:03.428463,1027,3,297,2072,Delivered,2025-02-13 07:15:03.428463,2025-02-13 07:30:03.428463
8376,11376,2025-02-09 00:39:03.428463,1028,1,150,2039,Delivered,2025-02-09 00:49:03.428463,2025-02-09 00:59:03.428463
8377,11377,2025-01-25 05:26:03.428463,1014,2,290,2022,Delivered,2025-01-25 05:36:03.428463,2025-01-25 05:46:03.428463
8378,11378,2025-02-05 16:54:03.428463,1034,3,630,2033,Delivered,2025-02-05 17:04:03.428463,2025-02-05 17:06:03.428463
8379,11379,2025-02-17 16:52:03.428463,1002,4,160,2097,Delivered,2025-02-17 17:02:03.428463,2025-02-17 17:17:03.428463
8380,11380,2025-02-14 20:22:03.428463,1020,4,640,2078,Delivered,2025-02-14 20:32:03.428463,2025-02-14 20:47:03.428463
8381,11381,2025-02-18 00:08:03.428463,1037,2,700,2061,Delivered,2025-02-18 00:18:03.428463,2025-02-18 00:18:03.428463
8382,11382,2025-02-04 19:48:03.428463,1001,3,780,2043,Delivered,2025-02-04 19:58:03.428463,2025-02-04 20:13:03.428463
8383,11383,2025-02-01 23:00:03.428463,1016,3,450,2063,Delivered,2025-02-01 23:10:03.428463,2025-02-01 23:15:03.428463
8384,11384,2025-02-01 21:33:03.428463,1043,2,280,2059,Delivered,2025-02-01 21:43:03.428463,2025-02-01 21:43:03.428463
8385,11385,2025-02-12 04:41:03.428463,1049,5,1200,2011,Delivered,2025-02-12 04:51:03.428463,2025-02-12 05:06:03.428463
8386,11386,2025-02-04 20:30:03.428463,1002,3,120,2075,Delivered,2025-02-04 20:40:03.428463,2025-02-04 20:55:03.428463
8387,11387,2025-02-18 01:50:03.428463,1016,1,150,2056,Delivered,2025-02-18 02:00:03.428463,2025-02-18 02:15:03.428463
8388,11388,2025-02-09 22:43:03.428463,1010,2,360,2051,Delivered,2025-02-09 22:53:03.428463,2025-02-09 22:55:03.428463
8389,11389,2025-02-11 15:49:03.428463,1016,4,600,2033,Delivered,2025-02-11 15:59:03.428463,2025-02-11 16:01:03.428463
8390,11390,2025-01-29 21:08:03.428463,1023,1,135,2009,Delivered,2025-01-29 21:18:03.428463,2025-01-29 21:23:03.428463
8391,11391,2025-01-27 23:56:03.428463,1036,5,325,2074,Delivered,2025-01-28 00:06:03.428463,2025-01-28 00:11:03.428463
8392,11392,2025-01-30 18:57:03.428463,1010,3,540,2071,Delivered,2025-01-30 19:07:03.428463,2025-01-30 19:17:03.428463
8393,11393,2025-02-10 16:39:03.428463,1006,5,70,2072,Delivered,2025-02-10 16:49:03.428463,2025-02-10 16:51:03.428463
8394,11394,2025-01-25 17:17:03.428463,1033,2,170,2037,Delivered,2025-01-25 17:27:03.428463,2025-01-25 17:42:03.428463
8395,11395,2025-01-26 03:59:03.428463,1038,4,360,2030,Delivered,2025-01-26 04:09:03.428463,2025-01-26 04:24:03.428463
8396,11396,2025-01-30 05:19:03.428463,1035,5,450,2083,Delivered,2025-01-30 05:29:03.428463,2025-01-30 05:44:03.428463
8397,11397,2025-02-09 07:09:03.428463,1043,2,280,2035,Delivered,2025-02-09 07:19:03.428463,2025-02-09 07:24:03.428463
8398,11398,2025-02-02 23:08:03.428463,1048,3,330,2017,Delivered,2025-02-02 23:18:03.428463,2025-02-02 23:33:03.428463
8399,11399,2025-01-31 05:43:03.428463,1026,5,1495,2087,Delivered,2025-01-31 05:53:03.428463,2025-01-31 05:58:03.428463
8400,11400,2025-02-08 17:07:03.428463,1011,1,60,2071,Delivered,2025-02-08 17:17:03.428463,2025-02-08 17:17:03.428463
8401,11401,2025-02-03 20:10:03.428463,1019,2,398,2019,Delivered,2025-02-03 20:20:03.428463,2025-02-03 20:35:03.428463
8402,11402,2025-01-28 04:43:03.428463,1045,3,240,2024,Delivered,2025-01-28 04:53:03.428463,2025-01-28 04:58:03.428463
8403,11403,2025-02-12 05:05:03.428463,1050,5,495,2047,Delivered,2025-02-12 05:15:03.428463,2025-02-12 05:25:03.428463
8404,11404,2025-02-10 05:27:03.428463,1017,5,1200,2096,Delivered,2025-02-10 05:37:03.428463,2025-02-10 05:37:03.428463
8405,11405,2025-01-24 16:12:03.428463,1019,3,597,2057,Delivered,2025-01-24 16:22:03.428463,2025-01-24 16:24:03.428463
8406,11406,2025-02-03 02:28:03.428463,1026,5,1495,2059,Delivered,2025-02-03 02:38:03.428463,2025-02-03 02:38:03.428463
8407,11407,2025-02-16 15:01:03.428463,1039,5,550,2084,Delivered,2025-02-16 15:11:03.428463,2025-02-16 15:16:03.428463
8408,11408,2025-02-03 19:13:03.428463,1016,2,300,2047,Delivered,2025-02-03 19:23:03.428463,2025-02-03 19:25:03.428463
8409,11409,2025-02-08 17:45:03.428463,1027,1,99,2007,Delivered,2025-02-08 17:55:03.428463,2025-02-08 18:10:03.428463
8410,11410,2025-02-08 22:24:03.428463,1047,1,385,2010,Delivered,2025-02-08 22:34:03.428463,2025-02-08 22:39:03.428463
8411,11411,2025-02-13 02:07:03.428463,1020,4,640,2014,Delivered,2025-02-13 02:17:03.428463,2025-02-13 02:17:03.428463
8412,11412,2025-02-16 21:21:03.428463,1012,4,720,2000,Delivered,2025-02-16 21:31:03.428463,2025-02-16 21:31:03.428463
8413,11413,2025-02-18 23:52:03.428463,1040,2,320,2082,Delivered,2025-02-19 00:02:03.428463,2025-02-19 00:17:03.428463
8414,11414,2025-01-24 00:57:03.428463,1002,3,120,2072,Delivered,2025-01-24 01:07:03.428463,2025-01-24 01:12:03.428463
8415,11415,2025-02-16 05:18:03.428463,1011,3,180,2084,Delivered,2025-02-16 05:28:03.428463,2025-02-16 05:38:03.428463
8416,11416,2025-02-15 18:26:03.428463,1037,2,700,2024,Delivered,2025-02-15 18:36:03.428463,2025-02-15 18:41:03.428463
8417,11417,2025-02-15 03:34:03.428463,1021,4,2396,2061,Delivered,2025-02-15 03:44:03.428463,2025-02-15 03:46:03.428463
8418,11418,2025-02-18 18:28:03.428463,1033,1,85,2087,Delivered,2025-02-18 18:38:03.428463,2025-02-18 18:40:03.428463
8419,11419,2025-02-02 06:39:03.428463,1014,2,290,2079,Delivered,2025-02-02 06:49:03.428463,2025-02-02 06:59:03.428463
8420,11420,2025-02-02 19:39:03.428463,1007,1,20,2038,Delivered,2025-02-02 19:49:03.428463,2025-02-02 19:49:03.428463
8421,11421,2025-02-06 15:31:03.428463,1005,3,540,2008,Delivered,2025-02-06 15:41:03.428463,2025-02-06 15:41:03.428463
8422,11422,2025-01-31 05:30:03.428463,1030,3,525,2067,Delivered,2025-01-31 05:40:03.428463,2025-01-31 05:45:03.428463
8423,11423,2025-02-17 22:58:03.428463,1039,2,220,2071,Delivered,2025-02-17 23:08:03.428463,2025-02-17 23:18:03.428463
8424,11424,2025-02-11 07:42:03.428463,1045,2,160,2070,Delivered,2025-02-11 07:52:03.428463,2025-02-11 07:57:03.428463
8425,11425,2025-02-02 00:49:03.428463,1049,4,960,2013,Delivered,2025-02-02 00:59:03.428463,2025-02-02 01:04:03.428463
8426,11426,2025-02-05 15:58:03.428463,1017,5,1200,2023,Delivered,2025-02-05 16:08:03.428463,2025-02-05 16:23:03.428463
8427,11427,2025-02-09 20:06:03.428463,1023,5,675,2015,Delivered,2025-02-09 20:16:03.428463,2025-02-09 20:18:03.428463
8428,11428,2025-02-06 02:07:03.428463,1009,5,175,2055,Delivered,2025-02-06 02:17:03.428463,2025-02-06 02:27:03.428463
8429,11429,2025-01-23 03:07:03.428463,1011,1,60,2075,Delivered,2025-01-23 03:17:03.428463,2025-01-23 03:19:03.428463
8430,11430,2025-02-10 00:20:03.428463,1040,5,800,2023,Delivered,2025-02-10 00:30:03.428463,2025-02-10 00:35:03.428463
8431,11431,2025-01-25 23:44:03.428463,1024,3,675,2030,Delivered,2025-01-25 23:54:03.428463,2025-01-25 23:56:03.428463
8432,11432,2025-01-30 00:02:03.428463,1019,1,199,2069,Delivered,2025-01-30 00:12:03.428463,2025-01-30 00:27:03.428463
8433,11433,2025-02-01 02:19:03.428463,1025,3,135,2030,Delivered,2025-02-01 02:29:03.428463,2025-02-01 02:34:03.428463
8434,11434,2025-02-02 15:16:03.428463,1034,3,630,2053,Delivered,2025-02-02 15:26:03.428463,2025-02-02 15:36:03.428463
8435,11435,2025-02-15 21:36:03.428463,1041,3,825,2094,Delivered,2025-02-15 21:46:03.428463,2025-02-15 21:46:03.428463
8436,11436,2025-02-17 20:23:03.428463,1001,3,780,2066,Delivered,2025-02-17 20:33:03.428463,2025-02-17 20:48:03.428463
8437,11437,2025-01-21 20:14:03.428463,1019,5,995,2020,Delivered,2025-01-21 20:24:03.428463,2025-01-21 20:29:03.428463
8438,11438,2025-01-29 17:42:03.428463,1041,1,275,2089,Delivered,2025-01-29 17:52:03.428463,2025-01-29 17:52:03.428463
8439,11439,2025-02-06 16:27:03.428463,1003,5,1275,2055,Delivered,2025-02-06 16:37:03.428463,2025-02-06 16:37:03.428463
8440,11440,2025-02-16 00:46:03.428463,1002,5,200,2037,Delivered,2025-02-16 00:56:03.428463,2025-02-16 00:58:03.428463
8441,11441,2025-01-26 21:28:03.428463,1027,2,198,2084,Delivered,2025-01-26 21:38:03.428463,2025-01-26 21:43:03.428463
8442,11442,2025-02-13 02:14:03.428463,1014,3,435,2078,Delivered,2025-02-13 02:24:03.428463,2025-02-13 02:39:03.428463
8443,11443,2025-01-23 20:01:03.428463,1010,4,720,2041,Delivered,2025-01-23 20:11:03.428463,2025-01-23 20:13:03.428463
8444,11444,2025-02-16 06:06:03.428463,1030,5,875,2062,Delivered,2025-02-16 06:16:03.428463,2025-02-16 06:31:03.428463
8445,11445,2025-02-17 20:02:03.428463,1023,1,135,2002,Delivered,2025-02-17 20:12:03.428463,2025-02-17 20:14:03.428463
8446,11446,2025-01-23 21:36:03.428463,1009,5,175,2098,Delivered,2025-01-23 21:46:03.428463,2025-01-23 21:56:03.428463
8447,11447,2025-02-13 05:09:03.428463,1015,3,345,2064,Delivered,2025-02-13 05:19:03.428463,2025-02-13 05:21:03.428463
8448,11448,2025-02-02 16:30:03.428463,1047,2,770,2036,Delivered,2025-02-02 16:40:03.428463,2025-02-02 16:55:03.428463
8449,11449,2025-02-09 16:31:03.428463,1013,5,1050,2025,Delivered,2025-02-09 16:41:03.428463,2025-02-09 16:43:03.428463
8450,11450,2025-01-28 06:11:03.428463,1045,1,80,2059,Delivered,2025-01-28 06:21:03.428463,2025-01-28 06:36:03.428463
8451,11451,2025-01-30 21:25:03.428463,1000,2,144,2065,Delivered,2025-01-30 21:35:03.428463,2025-01-30 21:35:03.428463
8452,11452,2025-02-12 03:40:03.428463,1041,3,825,2020,Delivered,2025-02-12 03:50:03.428463,2025-02-12 03:52:03.428463
8453,11453,2025-02-15 17:22:03.428463,1048,4,440,2045,Delivered,2025-02-15 17:32:03.428463,2025-02-15 17:32:03.428463
8454,11454,2025-02-06 01:15:03.428463,1018,3,570,2097,Delivered,2025-02-06 01:25:03.428463,2025-02-06 01:30:03.428463
8455,11455,2025-02-19 17:20:03.428463,1008,4,600,2020,Delivered,2025-02-19 17:30:03.428463,2025-02-19 17:40:03.428463
8456,11456,2025-02-03 07:29:03.428463,1013,3,630,2037,Delivered,2025-02-03 07:39:03.428463,2025-02-03 07:44:03.428463
8457,11457,2025-02-14 07:06:03.428463,1022,1,160,2070,Delivered,2025-02-14 07:16:03.428463,2025-02-14 07:18:03.428463
8458,11458,2025-01-23 17:37:03.428463,1025,1,45,2097,Delivered,2025-01-23 17:47:03.428463,2025-01-23 17:47:03.428463
8459,11459,2025-02-14 06:35:03.428463,1036,3,195,2048,Delivered,2025-02-14 06:45:03.428463,2025-02-14 07:00:03.428463
8460,11460,2025-02-18 22:12:03.428463,1041,2,550,2039,Delivered,2025-02-18 22:22:03.428463,2025-02-18 22:27:03.428463
8461,11461,2025-02-21 04:44:03.428463,1011,1,60,2004,Delivered,2025-02-21 04:54:03.428463,2025-02-21 05:04:03.428463
8462,11462,2025-01-29 23:39:03.428463,1006,1,14,2098,Delivered,2025-01-29 23:49:03.428463,2025-01-29 23:54:03.428463
8463,11463,2025-02-14 19:05:03.428463,1036,2,130,2024,Delivered,2025-02-14 19:15:03.428463,2025-02-14 19:17:03.428463
8464,11464,2025-01-30 22:27:03.428463,1033,2,170,2068,Delivered,2025-01-30 22:37:03.428463,2025-01-30 22:42:03.428463
8465,11465,2025-02-20 17:05:03.428463,1009,3,105,2032,Delivered,2025-02-20 17:15:03.428463,2025-02-20 17:20:03.428463
8466,11466,2025-01-22 17:57:03.428463,1002,3,120,2031,Delivered,2025-01-22 18:07:03.428463,2025-01-22 18:17:03.428463
8467,11467,2025-01-28 19:52:03.428463,1047,3,1155,2042,Delivered,2025-01-28 20:02:03.428463,2025-01-28 20:12:03.428463
8468,11468,2025-01-22 16:03:03.428463,1023,5,675,2013,Delivered,2025-01-22 16:13:03.428463,2025-01-22 16:23:03.428463
8469,11469,2025-02-06 18:28:03.428463,1031,2,260,2001,Delivered,2025-02-06 18:38:03.428463,2025-02-06 18:43:03.428463
8470,11470,2025-02-15 22:09:03.428463,1044,1,170,2005,Delivered,2025-02-15 22:19:03.428463,2025-02-15 22:34:03.428463
8471,11471,2025-01-30 16:55:03.428463,1038,4,360,2073,Delivered,2025-01-30 17:05:03.428463,2025-01-30 17:05:03.428463
8472,11472,2025-02-09 07:14:03.428463,1049,1,240,2028,Delivered,2025-02-09 07:24:03.428463,2025-02-09 07:29:03.428463
8473,11473,2025-01-25 15:49:03.428463,1040,4,640,2022,Delivered,2025-01-25 15:59:03.428463,2025-01-25 16:04:03.428463
8474,11474,2025-02-03 15:06:03.428463,1039,2,220,2094,Delivered,2025-02-03 15:16:03.428463,2025-02-03 15:18:03.428463
8475,11475,2025-02-04 05:58:03.428463,1020,2,320,2057,Delivered,2025-02-04 06:08:03.428463,2025-02-04 06:08:03.428463
8476,11476,2025-02-08 21:00:03.428463,1026,3,897,2013,Delivered,2025-02-08 21:10:03.428463,2025-02-08 21:15:03.428463
8477,11477,2025-01-22 21:40:03.428463,1035,5,450,2035,Delivered,2025-01-22 21:50:03.428463,2025-01-22 21:55:03.428463
8478,11478,2025-02-01 20:02:03.428463,1006,5,70,2093,Delivered,2025-02-01 20:12:03.428463,2025-02-01 20:17:03.428463
8479,11479,2025-02-06 06:19:03.428463,1012,1,180,2011,Delivered,2025-02-06 06:29:03.428463,2025-02-06 06:34:03.428463
8480,11480,2025-01-23 16:44:03.428463,1015,3,345,2091,Delivered,2025-01-23 16:54:03.428463,2025-01-23 17:09:03.428463
8481,11481,2025-02-01 21:05:03.428463,1040,5,800,2036,Delivered,2025-02-01 21:15:03.428463,2025-02-01 21:30:03.428463
8482,11482,2025-02-05 07:05:03.428463,1010,2,360,2011,Delivered,2025-02-05 07:15:03.428463,2025-02-05 07:20:03.428463
8483,11483,2025-01-24 21:19:03.428463,1025,2,90,2027,Delivered,2025-01-24 21:29:03.428463,2025-01-24 21:29:03.428463
8484,11484,2025-02-04 22:45:03.428463,1008,4,600,2038,Delivered,2025-02-04 22:55:03.428463,2025-02-04 22:57:03.428463
8485,11485,2025-02-15 00:01:03.428463,1045,3,240,2037,Delivered,2025-02-15 00:11:03.428463,2025-02-15 00:26:03.428463
8486,11486,2025-01-28 23:13:03.428463,1037,3,1050,2063,Delivered,2025-01-28 23:23:03.428463,2025-01-28 23:38:03.428463
8487,11487,2025-01-28 05:18:03.428463,1047,3,1155,2060,Delivered,2025-01-28 05:28:03.428463,2025-01-28 05:33:03.428463
8488,11488,2025-02-16 03:11:03.428463,1031,1,130,2023,Delivered,2025-02-16 03:21:03.428463,2025-02-16 03:31:03.428463
8489,11489,2025-02-03 23:37:03.428463,1013,2,420,2083,Delivered,2025-02-03 23:47:03.428463,2025-02-03 23:49:03.428463
8490,11490,2025-01-23 07:29:03.428463,1048,3,330,2041,Delivered,2025-01-23 07:39:03.428463,2025-01-23 07:39:03.428463
8491,11491,2025-01-30 06:47:03.428463,1006,2,28,2079,Delivered,2025-01-30 06:57:03.428463,2025-01-30 06:59:03.428463
8492,11492,2025-01-26 18:55:03.428463,1038,2,180,2060,Delivered,2025-01-26 19:05:03.428463,2025-01-26 19:10:03.428463
8493,11493,2025-02-13 00:21:03.428463,1022,4,640,2039,Delivered,2025-02-13 00:31:03.428463,2025-02-13 00:46:03.428463
8494,11494,2025-02-05 03:39:03.428463,1012,3,540,2055,Delivered,2025-02-05 03:49:03.428463,2025-02-05 03:49:03.428463
8495,11495,2025-02-08 00:41:03.428463,1040,4,640,2048,Delivered,2025-02-08 00:51:03.428463,2025-02-08 00:56:03.428463
8496,11496,2025-02-02 03:43:03.428463,1022,4,640,2087,Delivered,2025-02-02 03:53:03.428463,2025-02-02 04:08:03.428463
8497,11497,2025-01-29 01:27:03.428463,1044,5,850,2063,Delivered,2025-01-29 01:37:03.428463,2025-01-29 01:47:03.428463
8498,11498,2025-01-22 17:04:03.428463,1037,4,1400,2098,Delivered,2025-01-22 17:14:03.428463,2025-01-22 17:16:03.428463
8499,11499,2025-02-14 16:48:03.428463,1016,1,150,2013,Delivered,2025-02-14 16:58:03.428463,2025-02-14 17:03:03.428463
8500,11500,2025-02-06 20:42:03.428463,1022,5,800,2090,Delivered,2025-02-06 20:52:03.428463,2025-02-06 21:07:03.428463
8501,11501,2025-02-13 02:18:03.428463,1038,2,180,2002,Delivered,2025-02-13 02:28:03.428463,2025-02-13 02:28:03.428463
8502,11502,2025-02-11 06:49:03.428463,1049,5,1200,2049,Delivered,2025-02-11 06:59:03.428463,2025-02-11 07:09:03.428463
8503,11503,2025-02-13 23:15:03.428463,1020,4,640,2076,Delivered,2025-02-13 23:25:03.428463,2025-02-13 23:27:03.428463
8504,11504,2025-01-28 18:18:03.428463,1020,4,640,2030,Delivered,2025-01-28 18:28:03.428463,2025-01-28 18:28:03.428463
8505,11505,2025-02-19 16:11:03.428463,1033,1,85,2029,Delivered,2025-02-19 16:21:03.428463,2025-02-19 16:36:03.428463
8506,11506,2025-01-25 02:37:03.428463,1010,5,900,2042,Delivered,2025-01-25 02:47:03.428463,2025-01-25 02:49:03.428463
8507,11507,2025-02-01 02:00:03.428463,1012,5,900,2029,Delivered,2025-02-01 02:10:03.428463,2025-02-01 02:12:03.428463
8508,11508,2025-02-18 17:31:03.428463,1047,1,385,2083,Delivered,2025-02-18 17:41:03.428463,2025-02-18 17:41:03.428463
8509,11509,2025-02-20 15:45:03.428463,1009,3,105,2016,Delivered,2025-02-20 15:55:03.428463,2025-02-20 16:00:03.428463
8510,11510,2025-02-16 19:11:03.428463,1040,4,640,2018,Delivered,2025-02-16 19:21:03.428463,2025-02-16 19:21:03.428463
8511,11511,2025-02-11 18:09:03.428463,1009,4,140,2030,Delivered,2025-02-11 18:19:03.428463,2025-02-11 18:19:03.428463
8512,11512,2025-02-08 23:35:03.428463,1050,5,495,2068,Delivered,2025-02-08 23:45:03.428463,2025-02-08 23:50:03.428463
8513,11513,2025-01-31 01:33:03.428463,1013,4,840,2002,Delivered,2025-01-31 01:43:03.428463,2025-01-31 01:45:03.428463
8514,11514,2025-02-05 00:10:03.428463,1041,3,825,2004,Delivered,2025-02-05 00:20:03.428463,2025-02-05 00:30:03.428463
8515,11515,2025-01-25 22:26:03.428463,1035,2,180,2067,Delivered,2025-01-25 22:36:03.428463,2025-01-25 22:41:03.428463
8516,11516,2025-01-31 05:05:03.428463,1010,2,360,2046,Delivered,2025-01-31 05:15:03.428463,2025-01-31 05:20:03.428463
8517,11517,2025-02-09 05:41:03.428463,1047,5,1925,2000,Delivered,2025-02-09 05:51:03.428463,2025-02-09 06:01:03.428463
8518,11518,2025-01-28 23:53:03.428463,1014,4,580,2064,Delivered,2025-01-29 00:03:03.428463,2025-01-29 00:03:03.428463
