InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
20791025,2079,1025,169,100,2025-02-20 08:46:08.141801
20801025,2080,1025,550,100,2025-02-18 08:46:08.141848
20811025,2081,1025,228,100,2025-02-19 08:46:08.141896
20821025,2082,1025,872,100,2025-02-17 08:46:08.141943
20831025,2083,1025,898,100,2025-02-18 08:46:08.141989
20841025,2084,1025,255,100,2025-02-20 08:46:08.142037
20851025,2085,1025,439,100,2025-02-17 08:46:08.142096
20861025,2086,1025,226,100,2025-02-18 08:46:08.142145
20871025,2087,1025,703,100,2025-02-19 08:46:08.142193
20881025,2088,1025,208,100,2025-02-18 08:46:08.142241
20891025,2089,1025,543,100,2025-02-18 08:46:08.142289
20901025,2090,1025,468,100,2025-02-18 08:46:08.142337
20911025,2091,1025,327,100,2025-02-20 08:46:08.142385
20921025,2092,1025,825,100,2025-02-19 08:46:08.142433
20931025,2093,1025,586,100,2025-02-17 08:46:08.142489
20941025,2094,1025,648,100,2025-02-18 08:46:08.142558
20951025,2095,1025,771,100,2025-02-19 08:46:08.142606
20961025,2096,1025,348,100,2025-02-17 08:46:08.142653
20971025,2097,1025,792,100,2025-02-17 08:46:08.142701
20981025,2098,1025,86,100,2025-02-18 08:46:08.142751
20991025,2099,1025,269,100,2025-02-19 08:46:08.142799
20001026,2000,1026,708,100,2025-02-20 08:46:08.142996
20011026,2001,1026,446,100,2025-02-19 08:46:08.143047
20021026,2002,1026,870,100,2025-02-17 08:46:08.143095
20031026,2003,1026,995,100,2025-02-17 08:46:08.143151
20041026,2004,1026,876,100,2025-02-19 08:46:08.143206
20051026,2005,1026,384,100,2025-02-20 08:46:08.143253
20061026,2006,1026,478,100,2025-02-20 08:46:08.143300
20071026,2007,1026,152,100,2025-02-20 08:46:08.143346
20081026,2008,1026,248,100,2025-02-18 08:46:08.143413
20091026,2009,1026,123,100,2025-02-20 08:46:08.143466
20101026,2010,1026,304,100,2025-02-17 08:46:08.143516
20111026,2011,1026,147,100,2025-02-17 08:46:08.143572
20121026,2012,1026,545,100,2025-02-17 08:46:08.143648
20131026,2013,1026,487,100,2025-02-17 08:46:08.143698
20141026,2014,1026,729,100,2025-02-18 08:46:08.143746
20151026,2015,1026,286,100,2025-02-18 08:46:08.143794
20161026,2016,1026,667,100,2025-02-18 08:46:08.143841
20171026,2017,1026,549,100,2025-02-17 08:46:08.143888
20181026,2018,1026,879,100,2025-02-20 08:46:08.143935
20191026,2019,1026,922,100,2025-02-20 08:46:08.143983
20201026,2020,1026,911,100,2025-02-18 08:46:08.144030
20211026,2021,1026,66,100,2025-02-20 08:46:08.144077
20221026,2022,1026,537,100,2025-02-19 08:46:08.144124
20231026,2023,1026,325,100,2025-02-18 08:46:08.144170
20241026,2024,1026,932,100,2025-02-20 08:46:08.144226
20251026,2025,1026,97,100,2025-02-19 08:46:08.144277
20261026,2026,1026,306,100,2025-02-18 08:46:08.144325
20271026,2027,1026,367,100,2025-02-17 08:46:08.144371
20281026,2028,1026,942,100,2025-02-19 08:46:08.144416
20291026,2029,1026,800,100,2025-02-18 08:46:08.144466
20301026,2030,1026,351,100,2025-02-17 08:46:08.144513
20311026,2031,1026,788,100,2025-02-19 08:46:08.144559
20321026,2032,1026,572,100,2025-02-17 08:46:08.144607
20331026,2033,1026,456,100,2025-02-20 08:46:08.144653
20341026,2034,1026,109,100,2025-02-20 08:46:08.144711
20351026,2035,1026,333,100,2025-02-17 08:46:08.144761
20361026,2036,1026,120,100,2025-02-18 08:46:08.144808
20371026,2037,1026,186,100,2025-02-19 08:46:08.144856
20381026,2038,1026,548,100,2025-02-20 08:46:08.144904
20391026,2039,1026,566,100,2025-02-19 08:46:08.144952
20401026,2040,1026,250,100,2025-02-20 08:46:08.144998
20411026,2041,1026,972,100,2025-02-18 08:46:08.145045
20421026,2042,1026,990,100,2025-02-20 08:46:08.145091
20431026,2043,1026,634,100,2025-02-20 08:46:08.145138
20441026,2044,1026,862,100,2025-02-20 08:46:08.145184
20451026,2045,1026,72,100,2025-02-20 08:46:08.145230
20461026,2046,1026,687,100,2025-02-18 08:46:08.145287
20471026,2047,1026,845,100,2025-02-19 08:46:08.145337
20481026,2048,1026,339,100,2025-02-20 08:46:08.145385
20491026,2049,1026,295,100,2025-02-17 08:46:08.145432
20501026,2050,1026,647,100,2025-02-19 08:46:08.145479
20511026,2051,1026,220,100,2025-02-17 08:46:08.145526
20521026,2052,1026,109,100,2025-02-18 08:46:08.145572
20531026,2053,1026,811,100,2025-02-18 08:46:08.145619
20541026,2054,1026,499,100,2025-02-17 08:46:08.145666
20551026,2055,1026,375,100,2025-02-19 08:46:08.145711
20561026,2056,1026,205,100,2025-02-18 08:46:08.145765
20571026,2057,1026,317,100,2025-02-17 08:46:08.145823
20581026,2058,1026,326,100,2025-02-20 08:46:08.145870
20591026,2059,1026,510,100,2025-02-20 08:46:08.145917
20601026,2060,1026,63,100,2025-02-20 08:46:08.145963
20611026,2061,1026,753,100,2025-02-19 08:46:08.146009
20621026,2062,1026,586,100,2025-02-18 08:46:08.146056
20631026,2063,1026,350,100,2025-02-20 08:46:08.146104
20641026,2064,1026,194,100,2025-02-17 08:46:08.146151
20651026,2065,1026,381,100,2025-02-17 08:46:08.146198
20661026,2066,1026,845,100,2025-02-20 08:46:08.146244
20671026,2067,1026,472,100,2025-02-19 08:46:08.146291
20681026,2068,1026,698,100,2025-02-20 08:46:08.146338
20691026,2069,1026,623,100,2025-02-18 08:46:08.146395
20701026,2070,1026,207,100,2025-02-17 08:46:08.146444
20711026,2071,1026,887,100,2025-02-17 08:46:08.146491
20721026,2072,1026,968,100,2025-02-20 08:46:08.146539
20731026,2073,1026,817,100,2025-02-18 08:46:08.146586
20741026,2074,1026,361,100,2025-02-17 08:46:08.146634
20751026,2075,1026,766,100,2025-02-20 08:46:08.146681
20761026,2076,1026,159,100,2025-02-17 08:46:08.146728
20771026,2077,1026,558,100,2025-02-20 08:46:08.146775
20781026,2078,1026,751,100,2025-02-19 08:46:08.146825
20791026,2079,1026,687,100,2025-02-20 08:46:08.146883
20801026,2080,1026,366,100,2025-02-17 08:46:08.146929
20811026,2081,1026,171,100,2025-02-19 08:46:08.146975
20821026,2082,1026,609,100,2025-02-17 08:46:08.147021
20831026,2083,1026,271,100,2025-02-19 08:46:08.147067
20841026,2084,1026,868,100,2025-02-17 08:46:08.147114
20851026,2085,1026,869,100,2025-02-17 08:46:08.147161
20861026,2086,1026,334,100,2025-02-20 08:46:08.147208
20871026,2087,1026,950,100,2025-02-17 08:46:08.147257
20881026,2088,1026,840,100,2025-02-19 08:46:08.147305
20891026,2089,1026,573,100,2025-02-17 08:46:08.147352
20901026,2090,1026,850,100,2025-02-20 08:46:08.147420
20911026,2091,1026,829,100,2025-02-20 08:46:08.147494
20921026,2092,1026,100,100,2025-02-18 08:46:08.147554
20931026,2093,1026,632,100,2025-02-19 08:46:08.147603
20941026,2094,1026,384,100,2025-02-19 08:46:08.147652
20951026,2095,1026,463,100,2025-02-19 08:46:08.147699
20961026,2096,1026,967,100,2025-02-17 08:46:08.147746
20971026,2097,1026,320,100,2025-02-19 08:46:08.147793
20981026,2098,1026,504,100,2025-02-20 08:46:08.147840
20991026,2099,1026,463,100,2025-02-19 08:46:08.147889
20001027,2000,1027,281,100,2025-02-20 08:46:08.148094
20011027,2001,1027,317,100,2025-02-18 08:46:08.148148
20021027,2002,1027,709,100,2025-02-17 08:46:08.148216
20031027,2003,1027,385,100,2025-02-18 08:46:08.148264
20041027,2004,1027,973,100,2025-02-19 08:46:08.148312
20051027,2005,1027,943,100,2025-02-19 08:46:08.148360
20061027,2006,1027,401,100,2025-02-18 08:46:08.148408
20071027,2007,1027,974,100,2025-02-17 08:46:08.148456
20081027,2008,1027,815,100,2025-02-18 08:46:08.148503
20091027,2009,1027,522,100,2025-02-20 08:46:08.148550
20101027,2010,1027,906,100,2025-02-20 08:46:08.148611
20111027,2011,1027,625,100,2025-02-18 08:46:08.148660
20121027,2012,1027,868,100,2025-02-19 08:46:08.148707
20131027,2013,1027,526,100,2025-02-17 08:46:08.148755
20141027,2014,1027,972,100,2025-02-17 08:46:08.148802
20151027,2015,1027,253,100,2025-02-19 08:46:08.148849
20161027,2016,1027,632,100,2025-02-17 08:46:08.148895
20171027,2017,1027,459,100,2025-02-20 08:46:08.148942
20181027,2018,1027,844,100,2025-02-18 08:46:08.149001
20191027,2019,1027,636,100,2025-02-20 08:46:08.149051
20201027,2020,1027,207,100,2025-02-18 08:46:08.149099
20211027,2021,1027,550,100,2025-02-19 08:46:08.149146
20221027,2022,1027,586,100,2025-02-18 08:46:08.149194
20231027,2023,1027,919,100,2025-02-17 08:46:08.149241
20241027,2024,1027,680,100,2025-02-19 08:46:08.149288
20251027,2025,1027,65,100,2025-02-18 08:46:08.149334
20261027,2026,1027,802,100,2025-02-18 08:46:08.149382
20271027,2027,1027,192,100,2025-02-20 08:46:08.149428
20281027,2028,1027,565,100,2025-02-19 08:46:08.149475
20291027,2029,1027,588,100,2025-02-17 08:46:08.149525
20301027,2030,1027,369,100,2025-02-19 08:46:08.149574
20311027,2031,1027,309,100,2025-02-19 08:46:08.149622
20321027,2032,1027,938,100,2025-02-17 08:46:08.149682
20331027,2033,1027,294,100,2025-02-17 08:46:08.149747
20341027,2034,1027,183,100,2025-02-18 08:46:08.149794
20351027,2035,1027,356,100,2025-02-20 08:46:08.149842
20361027,2036,1027,479,100,2025-02-17 08:46:08.149891
20371027,2037,1027,868,100,2025-02-20 08:46:08.149939
20381027,2038,1027,480,100,2025-02-17 08:46:08.149987
20391027,2039,1027,738,100,2025-02-19 08:46:08.150035
20401027,2040,1027,88,100,2025-02-18 08:46:08.150095
20411027,2041,1027,543,100,2025-02-19 08:46:08.150144
20421027,2042,1027,627,100,2025-02-19 08:46:08.150191
20431027,2043,1027,427,100,2025-02-17 08:46:08.150239
20441027,2044,1027,884,100,2025-02-18 08:46:08.150287
20451027,2045,1027,462,100,2025-02-18 08:46:08.150334
20461027,2046,1027,64,100,2025-02-18 08:46:08.150382
20471027,2047,1027,322,100,2025-02-20 08:46:08.150430
20481027,2048,1027,701,100,2025-02-19 08:46:08.150478
20491027,2049,1027,934,100,2025-02-20 08:46:08.150524
20501027,2050,1027,325,100,2025-02-17 08:46:08.150570
20511027,2051,1027,345,100,2025-02-19 08:46:08.150617
20521027,2052,1027,681,100,2025-02-17 08:46:08.150666
20531027,2053,1027,238,100,2025-02-18 08:46:08.150714
20541027,2054,1027,453,100,2025-02-19 08:46:08.150778
20551027,2055,1027,596,100,2025-02-18 08:46:08.150830
20561027,2056,1027,340,100,2025-02-18 08:46:08.150878
20571027,2057,1027,281,100,2025-02-17 08:46:08.150925
20581027,2058,1027,942,100,2025-02-17 08:46:08.150972
20591027,2059,1027,249,100,2025-02-20 08:46:08.151019
20601027,2060,1027,144,100,2025-02-18 08:46:08.151067
20611027,2061,1027,122,100,2025-02-19 08:46:08.151120
20621027,2062,1027,694,100,2025-02-17 08:46:08.151174
20631027,2063,1027,281,100,2025-02-17 08:46:08.151224
20641027,2064,1027,823,100,2025-02-20 08:46:08.151272
20651027,2065,1027,769,100,2025-02-19 08:46:08.151319
20661027,2066,1027,87,100,2025-02-18 08:46:08.151366
20671027,2067,1027,856,100,2025-02-18 08:46:08.151444
20681027,2068,1027,333,100,2025-02-17 08:46:08.151519
20691027,2069,1027,368,100,2025-02-19 08:46:08.151569
20701027,2070,1027,689,100,2025-02-20 08:46:08.151616
20711027,2071,1027,450,100,2025-02-20 08:46:08.151663
20721027,2072,1027,929,100,2025-02-18 08:46:08.151710
20731027,2073,1027,88,100,2025-02-19 08:46:08.151757
20741027,2074,1027,867,100,2025-02-20 08:46:08.151805
20751027,2075,1027,908,100,2025-02-19 08:46:08.151870
20761027,2076,1027,97,100,2025-02-18 08:46:08.151920
20771027,2077,1027,184,100,2025-02-20 08:46:08.151966
20781027,2078,1027,480,100,2025-02-17 08:46:08.152013
20791027,2079,1027,417,100,2025-02-19 08:46:08.152060
20801027,2080,1027,815,100,2025-02-19 08:46:08.152107
20811027,2081,1027,492,100,2025-02-20 08:46:08.152154
20821027,2082,1027,957,100,2025-02-19 08:46:08.152212
20831027,2083,1027,512,100,2025-02-20 08:46:08.152262
20841027,2084,1027,551,100,2025-02-18 08:46:08.152310
20851027,2085,1027,722,100,2025-02-17 08:46:08.152357
20861027,2086,1027,265,100,2025-02-19 08:46:08.152404
20871027,2087,1027,509,100,2025-02-18 08:46:08.152452
20881027,2088,1027,686,100,2025-02-17 08:46:08.152503
20891027,2089,1027,160,100,2025-02-19 08:46:08.152553
20901027,2090,1027,145,100,2025-02-19 08:46:08.152612
20911027,2091,1027,666,100,2025-02-19 08:46:08.152661
20921027,2092,1027,823,100,2025-02-20 08:46:08.152709
20931027,2093,1027,706,100,2025-02-17 08:46:08.152756
20941027,2094,1027,983,100,2025-02-19 08:46:08.152802
20951027,2095,1027,899,100,2025-02-17 08:46:08.152851
20961027,2096,1027,440,100,2025-02-20 08:46:08.152903
20971027,2097,1027,948,100,2025-02-20 08:46:08.152959
20981027,2098,1027,420,100,2025-02-18 08:46:08.153006
20991027,2099,1027,646,100,2025-02-20 08:46:08.153054
20001028,2000,1028,57,100,2025-02-20 08:46:08.153244
20011028,2001,1028,621,100,2025-02-20 08:46:08.153310
20021028,2002,1028,449,100,2025-02-18 08:46:08.153359
20031028,2003,1028,945,100,2025-02-19 08:46:08.153408
20041028,2004,1028,192,100,2025-02-20 08:46:08.153456
20051028,2005,1028,890,100,2025-02-18 08:46:08.153503
20061028,2006,1028,593,100,2025-02-17 08:46:08.153552
20071028,2007,1028,168,100,2025-02-19 08:46:08.153599
20081028,2008,1028,66,100,2025-02-19 08:46:08.153652
20091028,2009,1028,382,100,2025-02-18 08:46:08.153708
20101028,2010,1028,54,100,2025-02-19 08:46:08.153756
20111028,2011,1028,546,100,2025-02-18 08:46:08.153804
20121028,2012,1028,56,100,2025-02-19 08:46:08.153851
20131028,2013,1028,909,100,2025-02-19 08:46:08.153898
20141028,2014,1028,273,100,2025-02-20 08:46:08.153947
20151028,2015,1028,470,100,2025-02-17 08:46:08.154002
20161028,2016,1028,476,100,2025-02-18 08:46:08.154099
20171028,2017,1028,932,100,2025-02-17 08:46:08.154152
20181028,2018,1028,639,100,2025-02-20 08:46:08.154201
20191028,2019,1028,905,100,2025-02-19 08:46:08.154249
20201028,2020,1028,742,100,2025-02-18 08:46:08.154295
20211028,2021,1028,692,100,2025-02-17 08:46:08.154343
20221028,2022,1028,772,100,2025-02-20 08:46:08.154411
20231028,2023,1028,558,100,2025-02-17 08:46:08.154463
20241028,2024,1028,132,100,2025-02-19 08:46:08.154512
20251028,2025,1028,954,100,2025-02-20 08:46:08.154560
20261028,2026,1028,334,100,2025-02-17 08:46:08.154607
20271028,2027,1028,396,100,2025-02-19 08:46:08.154657
20281028,2028,1028,201,100,2025-02-18 08:46:08.154705
20291028,2029,1028,139,100,2025-02-19 08:46:08.154763
20301028,2030,1028,282,100,2025-02-17 08:46:08.154812
20311028,2031,1028,176,100,2025-02-18 08:46:08.154859
20321028,2032,1028,563,100,2025-02-19 08:46:08.154906
20331028,2033,1028,374,100,2025-02-20 08:46:08.154953
20341028,2034,1028,459,100,2025-02-18 08:46:08.155000
20351028,2035,1028,626,100,2025-02-20 08:46:08.155048
20361028,2036,1028,720,100,2025-02-20 08:46:08.155105
20371028,2037,1028,103,100,2025-02-19 08:46:08.155153
20381028,2038,1028,100,100,2025-02-19 08:46:08.155200
20391028,2039,1028,959,100,2025-02-19 08:46:08.155247
20401028,2040,1028,750,100,2025-02-19 08:46:08.155294
20411028,2041,1028,981,100,2025-02-17 08:46:08.155340
20421028,2042,1028,373,100,2025-02-18 08:46:08.155405
20431028,2043,1028,735,100,2025-02-19 08:46:08.155482
20441028,2044,1028,404,100,2025-02-17 08:46:08.155535
20451028,2045,1028,323,100,2025-02-20 08:46:08.155594
20461028,2046,1028,152,100,2025-02-19 08:46:08.155643
20471028,2047,1028,53,100,2025-02-20 08:46:08.155690
20481028,2048,1028,374,100,2025-02-18 08:46:08.155737
20491028,2049,1028,284,100,2025-02-20 08:46:08.155806
20501028,2050,1028,286,100,2025-02-19 08:46:08.155877
20511028,2051,1028,370,100,2025-02-20 08:46:08.155925
20521028,2052,1028,952,100,2025-02-17 08:46:08.155972
20531028,2053,1028,824,100,2025-02-19 08:46:08.156019
20541028,2054,1028,906,100,2025-02-19 08:46:08.156068
20551028,2055,1028,978,100,2025-02-19 08:46:08.156115
20561028,2056,1028,834,100,2025-02-18 08:46:08.156173
20571028,2057,1028,956,100,2025-02-19 08:46:08.156222
20581028,2058,1028,754,100,2025-02-20 08:46:08.156269
20591028,2059,1028,915,100,2025-02-17 08:46:08.156319
20601028,2060,1028,807,100,2025-02-19 08:46:08.156365
20611028,2061,1028,910,100,2025-02-17 08:46:08.156412
20621028,2062,1028,656,100,2025-02-17 08:46:08.156459
20631028,2063,1028,395,100,2025-02-20 08:46:08.156505
20641028,2064,1028,135,100,2025-02-17 08:46:08.156552
20651028,2065,1028,174,100,2025-02-17 08:46:08.156599
20661028,2066,1028,262,100,2025-02-20 08:46:08.156665
20671028,2067,1028,722,100,2025-02-19 08:46:08.156713
20681028,2068,1028,577,100,2025-02-17 08:46:08.156760
20691028,2069,1028,864,100,2025-02-17 08:46:08.156807
20701028,2070,1028,878,100,2025-02-19 08:46:08.156853
20711028,2071,1028,89,100,2025-02-19 08:46:08.156910
20721028,2072,1028,558,100,2025-02-20 08:46:08.156960
20731028,2073,1028,285,100,2025-02-19 08:46:08.157008
20741028,2074,1028,807,100,2025-02-18 08:46:08.157055
20751028,2075,1028,108,100,2025-02-19 08:46:08.157103
20761028,2076,1028,353,100,2025-02-17 08:46:08.157150
20771028,2077,1028,442,100,2025-02-18 08:46:08.157199
20781028,2078,1028,136,100,2025-02-17 08:46:08.157263
20791028,2079,1028,110,100,2025-02-18 08:46:08.157311
20801028,2080,1028,239,100,2025-02-18 08:46:08.157357
20811028,2081,1028,812,100,2025-02-19 08:46:08.157405
20821028,2082,1028,140,100,2025-02-19 08:46:08.157453
20831028,2083,1028,483,100,2025-02-20 08:46:08.157501
20841028,2084,1028,612,100,2025-02-19 08:46:08.157548
20851028,2085,1028,713,100,2025-02-17 08:46:08.157604
20861028,2086,1028,162,100,2025-02-18 08:46:08.157651
20871028,2087,1028,955,100,2025-02-19 08:46:08.157710
20881028,2088,1028,349,100,2025-02-19 08:46:08.157760
20891028,2089,1028,91,100,2025-02-20 08:46:08.157807
20901028,2090,1028,773,100,2025-02-18 08:46:08.157854
20911028,2091,1028,660,100,2025-02-19 08:46:08.157904
20921028,2092,1028,490,100,2025-02-19 08:46:08.157951
20931028,2093,1028,603,100,2025-02-18 08:46:08.158010
20941028,2094,1028,554,100,2025-02-18 08:46:08.158061
20951028,2095,1028,462,100,2025-02-19 08:46:08.158109
20961028,2096,1028,875,100,2025-02-19 08:46:08.158158
20971028,2097,1028,491,100,2025-02-17 08:46:08.158208
20981028,2098,1028,730,100,2025-02-20 08:46:08.158256
20991028,2099,1028,880,100,2025-02-19 08:46:08.158316
20001029,2000,1029,338,100,2025-02-17 08:46:08.158513
20011029,2001,1029,321,100,2025-02-20 08:46:08.158567
20021029,2002,1029,654,100,2025-02-20 08:46:08.158616
20031029,2003,1029,418,100,2025-02-17 08:46:08.158678
20041029,2004,1029,878,100,2025-02-17 08:46:08.158729
20051029,2005,1029,202,100,2025-02-20 08:46:08.158787
20061029,2006,1029,161,100,2025-02-19 08:46:08.158837
20071029,2007,1029,456,100,2025-02-20 08:46:08.158886
20081029,2008,1029,520,100,2025-02-18 08:46:08.158935
20091029,2009,1029,572,100,2025-02-18 08:46:08.158983
20101029,2010,1029,894,100,2025-02-18 08:46:08.159033
20111029,2011,1029,101,100,2025-02-18 08:46:08.159091
20121029,2012,1029,419,100,2025-02-19 08:46:08.159139
20131029,2013,1029,453,100,2025-02-18 08:46:08.159186
20141029,2014,1029,241,100,2025-02-17 08:46:08.159234
20151029,2015,1029,438,100,2025-02-20 08:46:08.159284
20161029,2016,1029,782,100,2025-02-19 08:46:08.159332
20171029,2017,1029,321,100,2025-02-17 08:46:08.159407
20181029,2018,1029,554,100,2025-02-19 08:46:08.159479
20191029,2019,1029,804,100,2025-02-19 08:46:08.159528
20201029,2020,1029,746,100,2025-02-17 08:46:08.159574
20211029,2021,1029,737,100,2025-02-17 08:46:08.159624
20221029,2022,1029,373,100,2025-02-17 08:46:08.159672
20231029,2023,1029,127,100,2025-02-18 08:46:08.159721
20241029,2024,1029,534,100,2025-02-20 08:46:08.159767
20251029,2025,1029,585,100,2025-02-18 08:46:08.159813
20261029,2026,1029,433,100,2025-02-18 08:46:08.159872
20271029,2027,1029,564,100,2025-02-20 08:46:08.159921
20281029,2028,1029,429,100,2025-02-19 08:46:08.159968
20291029,2029,1029,716,100,2025-02-18 08:46:08.160015
20301029,2030,1029,315,100,2025-02-19 08:46:08.160063
20311029,2031,1029,90,100,2025-02-18 08:46:08.160117
20321029,2032,1029,345,100,2025-02-19 08:46:08.160172
20331029,2033,1029,857,100,2025-02-19 08:46:08.160219
20341029,2034,1029,359,100,2025-02-17 08:46:08.160267
20351029,2035,1029,883,100,2025-02-19 08:46:08.160315
20361029,2036,1029,624,100,2025-02-18 08:46:08.160361
20371029,2037,1029,623,100,2025-02-20 08:46:08.160408
20381029,2038,1029,74,100,2025-02-17 08:46:08.160466
20391029,2039,1029,115,100,2025-02-18 08:46:08.160515
20401029,2040,1029,388,100,2025-02-19 08:46:08.160562
20411029,2041,1029,765,100,2025-02-18 08:46:08.160610
20421029,2042,1029,686,100,2025-02-20 08:46:08.160658
20431029,2043,1029,406,100,2025-02-17 08:46:08.160706
20441029,2044,1029,216,100,2025-02-17 08:46:08.160754
20451029,2045,1029,378,100,2025-02-18 08:46:08.160801
20461029,2046,1029,970,100,2025-02-17 08:46:08.160849
20471029,2047,1029,598,100,2025-02-18 08:46:08.160899
20481029,2048,1029,432,100,2025-02-19 08:46:08.160959
20491029,2049,1029,447,100,2025-02-18 08:46:08.161008
20501029,2050,1029,783,100,2025-02-18 08:46:08.161054
20511029,2051,1029,142,100,2025-02-19 08:46:08.161101
20521029,2052,1029,454,100,2025-02-17 08:46:08.161146
20531029,2053,1029,61,100,2025-02-20 08:46:08.161203
20541029,2054,1029,520,100,2025-02-17 08:46:08.161264
20551029,2055,1029,323,100,2025-02-20 08:46:08.161328
20561029,2056,1029,717,100,2025-02-18 08:46:08.161378
20571029,2057,1029,285,100,2025-02-20 08:46:08.161426
20581029,2058,1029,871,100,2025-02-18 08:46:08.161474
20591029,2059,1029,694,100,2025-02-19 08:46:08.161533
20601029,2060,1029,607,100,2025-02-19 08:46:08.161582
20611029,2061,1029,74,100,2025-02-18 08:46:08.161630
20621029,2062,1029,656,100,2025-02-20 08:46:08.161676
20631029,2063,1029,949,100,2025-02-20 08:46:08.161723
20641029,2064,1029,66,100,2025-02-19 08:46:08.161770
20651029,2065,1029,440,100,2025-02-18 08:46:08.161818
20661029,2066,1029,352,100,2025-02-18 08:46:08.161866
20671029,2067,1029,759,100,2025-02-17 08:46:08.161913
20681029,2068,1029,487,100,2025-02-17 08:46:08.161960
20691029,2069,1029,326,100,2025-02-19 08:46:08.162021
20701029,2070,1029,911,100,2025-02-19 08:46:08.162070
20711029,2071,1029,449,100,2025-02-17 08:46:08.162117
20721029,2072,1029,487,100,2025-02-18 08:46:08.162166
20731029,2073,1029,314,100,2025-02-20 08:46:08.162214
20741029,2074,1029,694,100,2025-02-20 08:46:08.162263
20751029,2075,1029,87,100,2025-02-17 08:46:08.162334
20761029,2076,1029,163,100,2025-02-17 08:46:08.162383
20771029,2077,1029,260,100,2025-02-18 08:46:08.162431
20781029,2078,1029,920,100,2025-02-18 08:46:08.162483
20791029,2079,1029,860,100,2025-02-17 08:46:08.162531
20801029,2080,1029,592,100,2025-02-20 08:46:08.162599
20811029,2081,1029,281,100,2025-02-18 08:46:08.162659
20821029,2082,1029,944,100,2025-02-17 08:46:08.162707
20831029,2083,1029,127,100,2025-02-20 08:46:08.162754
20841029,2084,1029,534,100,2025-02-19 08:46:08.162802
20851029,2085,1029,714,100,2025-02-19 08:46:08.162851
20861029,2086,1029,695,100,2025-02-18 08:46:08.162898
20871029,2087,1029,588,100,2025-02-17 08:46:08.162947
20881029,2088,1029,651,100,2025-02-18 08:46:08.162994
20891029,2089,1029,634,100,2025-02-20 08:46:08.163045
20901029,2090,1029,167,100,2025-02-17 08:46:08.163103
20911029,2091,1029,946,100,2025-02-18 08:46:08.163151
20921029,2092,1029,106,100,2025-02-20 08:46:08.163199
20931029,2093,1029,313,100,2025-02-18 08:46:08.163246
20941029,2094,1029,856,100,2025-02-20 08:46:08.163294
20951029,2095,1029,900,100,2025-02-17 08:46:08.163351
20961029,2096,1029,288,100,2025-02-20 08:46:08.163503
20971029,2097,1029,292,100,2025-02-19 08:46:08.163560
20981029,2098,1029,225,100,2025-02-19 08:46:08.163607
20991029,2099,1029,405,100,2025-02-17 08:46:08.163674
20001030,2000,1030,947,100,2025-02-20 08:46:08.163879
20011030,2001,1030,453,100,2025-02-20 08:46:08.163931
20021030,2002,1030,962,100,2025-02-17 08:46:08.163980
20031030,2003,1030,876,100,2025-02-19 08:46:08.164029
20041030,2004,1030,980,100,2025-02-20 08:46:08.164076
20051030,2005,1030,445,100,2025-02-18 08:46:08.164142
20061030,2006,1030,66,100,2025-02-19 08:46:08.164192
20071030,2007,1030,233,100,2025-02-20 08:46:08.164238
20081030,2008,1030,731,100,2025-02-20 08:46:08.164285
20091030,2009,1030,788,100,2025-02-18 08:46:08.164331
20101030,2010,1030,352,100,2025-02-19 08:46:08.164379
20111030,2011,1030,563,100,2025-02-18 08:46:08.164435
20121030,2012,1030,968,100,2025-02-17 08:46:08.164487
20131030,2013,1030,632,100,2025-02-19 08:46:08.164534
20141030,2014,1030,229,100,2025-02-17 08:46:08.164581
20151030,2015,1030,819,100,2025-02-17 08:46:08.164628
20161030,2016,1030,424,100,2025-02-18 08:46:08.164673
20171030,2017,1030,518,100,2025-02-19 08:46:08.164731
20181030,2018,1030,116,100,2025-02-18 08:46:08.164780
20191030,2019,1030,312,100,2025-02-20 08:46:08.164829
20201030,2020,1030,906,100,2025-02-19 08:46:08.164876
20211030,2021,1030,62,100,2025-02-19 08:46:08.164925
20221030,2022,1030,640,100,2025-02-18 08:46:08.164972
20231030,2023,1030,993,100,2025-02-19 08:46:08.165019
20241030,2024,1030,348,100,2025-02-18 08:46:08.165066
20251030,2025,1030,507,100,2025-02-18 08:46:08.165113
20261030,2026,1030,796,100,2025-02-18 08:46:08.165160
20271030,2027,1030,389,100,2025-02-17 08:46:08.165218
20281030,2028,1030,329,100,2025-02-17 08:46:08.165267
20291030,2029,1030,663,100,2025-02-19 08:46:08.165314
20301030,2030,1030,545,100,2025-02-17 08:46:08.165361
20311030,2031,1030,723,100,2025-02-20 08:46:08.165408
20321030,2032,1030,971,100,2025-02-19 08:46:08.165455
20331030,2033,1030,481,100,2025-02-20 08:46:08.165517
20341030,2034,1030,616,100,2025-02-18 08:46:08.165567
20351030,2035,1030,763,100,2025-02-17 08:46:08.165613
20361030,2036,1030,305,100,2025-02-19 08:46:08.165660
20371030,2037,1030,288,100,2025-02-19 08:46:08.165707
20381030,2038,1030,935,100,2025-02-17 08:46:08.165753
20391030,2039,1030,710,100,2025-02-17 08:46:08.165813
20401030,2040,1030,838,100,2025-02-18 08:46:08.165862
20411030,2041,1030,521,100,2025-02-17 08:46:08.165923
20421030,2042,1030,908,100,2025-02-18 08:46:08.165972
20431030,2043,1030,503,100,2025-02-20 08:46:08.166020
